date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA100,EMA200
2002-05-23,16.19,17.4,16.04,16.75,7485000.0,16.75,16.75,16.75,16.75
2002-05-24,17.0,17.15,16.76,16.94,793200.0,16.76809523809524,16.757450980392157,16.753762376237624,16.751890547263685
2002-05-28,16.99,17.25,16.2,16.2,472100.0,16.713990929705215,16.735590157631684,16.742796784628958,16.746399099032207
2002-05-29,16.3,16.3,15.2,15.45,482700.0,16.593610841161862,16.685174857332402,16.717196848299672,16.733499605509497
2002-05-30,15.51,15.51,15.0,15.0,725300.0,16.441838380098826,16.619089568809564,16.683192950313536,16.71625085321587
2002-05-31,15.1,15.1,15.0,15.07,604600.0,16.3111871058037,16.558340958268012,16.651248535455842,16.699870247711235
2002-06-03,15.12,16.09,15.07,15.8,225100.0,16.262502619536683,16.528602097159464,16.63439212881315,16.69091631489819
2002-06-04,15.9,15.96,15.55,15.65,221800.0,16.204169036723666,16.494147112957133,16.614899215371306,16.680558938630547
2002-06-05,15.55,16.23,15.5,16.06,109400.0,16.190438652273794,16.47712173597842,16.60391111209663,16.67438422282328
2002-06-06,16.1,17.25,16.08,16.55,164700.0,16.224682590152483,16.479979707116524,16.602843565322438,16.67314656886484
2002-06-07,16.49,16.49,15.45,15.66,97800.0,16.17090329585225,16.44782364017078,16.584173395712092,16.663065508478127
2002-06-10,15.89,16.45,15.89,16.19,34600.0,16.172722029580605,16.43771290918369,16.576367981935615,16.65835838899078
2002-06-11,16.19,16.64,15.8,16.15,71700.0,16.170558026763402,16.426430050000018,16.567925051600255,16.65330009656301
2002-06-12,16.15,16.55,15.25,15.3,128500.0,16.08764773850022,16.38225632254904,16.542817624835894,16.639834423960394
2002-06-13,15.46,15.71,15.12,15.16,183400.0,15.999300334833531,16.33432470205692,16.51543509761142,16.625109703323975
2002-06-14,15.15,15.2,13.72,13.81,341700.0,15.790795541039863,16.23533157648606,16.46186212538149,16.597098661499857
2002-06-17,14.19,14.83,12.85,12.91,346800.0,15.51643406094083,16.104926416623865,16.39152822190859,16.56041111262921
2002-06-18,13.14,13.15,11.79,12.75,772000.0,15.252964150375036,15.97336067479548,16.319418752167827,16.52249657419509
2002-06-19,12.76,13.95,12.5,13.32,391600.0,15.068872326529794,15.869307314999578,16.26002432143183,16.490630936640912
2002-06-20,13.6,14.56,13.3,13.4,436500.0,14.909932104955526,15.772471734019202,16.20339017645298,16.45987839000767
2002-06-21,13.75,13.85,13.27,13.71,167600.0,14.795652856864525,15.691590489547862,16.15401611355292,16.432516415977744
2002-06-24,13.71,14.2,13.4,13.7,183400.0,14.69130496573457,15.613488901722455,16.105421735066724,16.405327197908317
2002-06-25,13.84,14.1,13.26,13.5,281500.0,14.577847349950325,15.53060698400785,16.053829225461442,16.376418469570922
2002-06-26,13.49,13.95,12.9,13.84,208900.0,14.50757617376458,15.464308670909503,16.009991022977054,16.351180474848825
2002-06-27,14.13,14.26,13.21,13.21,272700.0,14.383997490548905,15.375904409305209,15.954545656185429,16.319924947735903
2002-06-28,13.45,14.19,13.45,13.99,659600.0,14.346473920020438,15.321555216783436,15.91564376200354,16.29674161492261
2002-07-01,14.0,14.65,13.9,14.39,327500.0,14.350619260970873,15.285023639654675,15.885432994439114,16.277769061540297
2002-07-02,14.75,16.74,14.55,16.42,644300.0,14.54770314087841,15.329532516530962,15.896018479697744,16.2791842947588
2002-07-03,16.5,17.0,15.65,17.0,354100.0,14.781255222699514,15.395041045294453,15.91787949990175,16.286356590333337
2002-07-05,17.0,18.19,16.99,17.87,143100.0,15.075421391966227,15.492098259204475,15.956535351388844,16.302114236200666
2002-07-08,17.53,17.53,16.35,16.46,139500.0,15.207286021302776,15.530055190216064,15.966504948391044,16.303685238825533
2002-07-09,16.45,16.75,15.6,16.25,209700.0,15.306592114512036,15.558288320011513,15.972118711789241,16.303151057344685
2002-07-10,16.26,16.5,15.85,16.29,111000.0,15.400250008368033,15.586982895697338,15.978413390763711,16.3030202010527
2002-07-11,16.16,17.9,15.86,17.77,180700.0,15.625940483761553,15.672591409591561,16.013890353322846,16.317617014972573
2002-07-12,17.9,17.92,16.9,16.91,202700.0,15.748231866260452,15.721117236666402,16.0316350988016,16.32351137303255
2002-07-15,17.4,17.48,15.07,16.0,302800.0,15.772209783759457,15.73205381562066,16.031008661201568,16.32029235439541
2002-07-16,16.14,16.2,15.46,15.77,138700.0,15.771999328163318,15.733541901282596,16.025840172860942,16.31481680858053
2002-07-17,16.03,16.29,15.06,15.25,90100.0,15.722285106433478,15.714579473781317,16.01047700112112,16.304221616455354
2002-07-18,15.64,16.33,15.55,16.09,207100.0,15.757305572487432,15.72930184735852,16.01205171397021,16.302090058082666
2002-07-19,16.14,16.25,15.71,16.24,128000.0,15.803276470345772,15.749329225893481,16.01656554141634,16.301472246559452
2002-07-22,15.9,16.51,15.62,16.39,142400.0,15.859154901741412,15.77445356997609,16.02396028317047,16.302353119728018
2002-07-23,16.47,16.99,15.83,16.05,112700.0,15.877330625385087,15.78525931232997,16.024475921127493,16.299842143412317
2002-07-24,16.05,16.23,15.04,15.6,239700.0,15.85091818487222,15.777994241258206,16.01607045734279,16.29287853999528
2002-07-25,15.75,15.79,14.49,14.51,339700.0,15.723211691074866,15.728268976895139,15.986247279969664,16.275138455020205
2002-07-26,14.7,14.82,11.9,12.2,503300.0,15.387667720496307,15.589905487605135,15.911272086306898,16.23458981367672
2002-07-29,12.55,12.94,11.9,12.27,232900.0,15.090746985210945,15.459713115542188,15.839167688558247,16.195141158814266
2002-07-30,12.51,13.2,12.51,12.8,269800.0,14.872580605667046,15.355410640422887,15.778986150170955,16.16135865972159
2002-07-31,13.0,13.44,12.68,13.35,238100.0,14.727572928936851,15.2767670858965,15.730887414524005,16.13338494171441
2002-08-01,13.3,13.44,12.29,12.48,323500.0,14.5135183642762,15.167089945273108,15.666513406315609,16.097032852742128
2002-08-02,12.41,12.43,9.89,10.89,475400.0,14.168421377202277,14.999360927811418,15.57192898242817,16.045221580575543
2002-08-05,10.9,11.38,10.65,10.85,272000.0,13.852381246040155,14.836640891426658,15.478425438221672,15.993527833505139
2002-08-06,11.14,11.25,10.4,10.65,229800.0,13.547392555941093,14.672458895684438,15.382813053306391,15.940358402325986
2002-08-07,10.65,11.11,10.4,11.11,197000.0,13.31525993156575,14.53275462526544,15.298202893834977,15.89229513464115
2002-08-08,11.15,11.25,10.51,11.15,163100.0,13.10904469998806,14.400097581137384,15.216060262273889,15.845108118376064
2002-08-09,11.18,11.5,10.9,11.02,107200.0,12.910088061893958,14.267544734818271,15.132969960050643,15.797097092322572
2002-08-12,11.24,11.3,10.55,10.6,152200.0,12.690079675046915,14.123719451099909,15.043208178663502,15.74538468344374
2002-08-13,10.75,11.27,10.56,10.82,119800.0,12.511976848851972,13.994161825566579,14.95958029393749,15.696375880623405
2002-08-14,10.86,11.67,10.8,11.67,289100.0,12.431788577532737,13.903018224563967,14.894440090097143,15.656312439025163
2002-08-15,11.72,12.75,11.66,12.36,233100.0,12.424951570148668,13.842507705953615,14.844253157619972,15.623513310278645
2002-08-16,12.5,12.94,12.0,12.78,130600.0,12.458765706324986,13.80084073709269,14.80337685746908,15.595219645499753
2002-08-19,12.95,13.78,12.85,13.75,148200.0,12.581740400960703,13.7988469826969,14.782517909796425,15.57685925101717
2002-08-20,13.79,13.91,12.9,13.25,181400.0,12.645384172297778,13.777323571610747,14.752171020493526,15.553706422648842
2002-08-21,13.35,13.6,12.86,13.56,198500.0,12.732490441602751,13.768801078606405,14.72856367355306,15.533868547796615
2002-08-22,13.63,13.99,13.01,13.77,211700.0,12.831300875735822,13.768848095131643,14.70958221467082,15.51631761697277
2002-08-23,13.92,13.95,13.55,13.91,171900.0,12.934034125665745,13.77438346395001,14.69374890348922,15.500334357102396
2002-08-26,13.95,13.95,13.13,13.55,188900.0,12.992697542269008,13.765584112422559,14.671100410350821,15.480928045091428
2002-08-27,13.55,13.55,12.01,12.23,356000.0,12.92005968110053,13.705365127621675,14.622761788363677,15.4485805023542
2002-08-28,12.06,12.46,11.55,12.1,162500.0,12.841958759090955,13.642409632420826,14.572806109386178,15.415261293375552
2002-08-29,11.66,12.91,11.54,12.65,171100.0,12.823676972510864,13.60349160762001,14.53473074088348,15.387746255630523
2002-08-30,12.8,13.48,12.52,13.11,151500.0,12.850945832271734,13.58413899555648,14.506518250964996,15.365082113783455
2002-09-03,13.11,13.49,12.79,12.96,113800.0,12.86133194348395,13.559662956515048,14.47589412718351,15.341150948472178
2002-09-04,12.96,13.25,12.71,13.0,26700.0,12.874538425056908,13.53771538959289,14.446668500902648,15.317855914159024
2002-09-05,12.85,13.1,12.75,12.85,20400.0,12.872201432194345,13.510746158628463,14.415051302864972,15.293300133918637
2002-09-06,12.99,13.1,12.75,12.8,54500.0,12.865325105318693,13.482873760250875,14.383070088946853,15.268491177362232
2002-09-09,12.87,12.95,12.5,12.62,101400.0,12.841960809574056,13.44903557357437,14.348157809957806,15.242138031318827
2002-09-10,12.61,13.3,12.45,13.23,339000.0,12.878916922947955,13.440445943238121,14.32601607114676,15.222116757375357
2002-09-11,13.14,13.67,13.14,13.46,116400.0,12.934258168381483,13.44121276899349,14.308867238054745,15.204583257301971
2002-09-12,13.48,13.54,12.8,12.95,138800.0,12.935757390440388,13.421949523150609,14.281958975915048,15.182149593050212
2002-09-13,12.9,12.98,12.1,12.3,177500.0,12.875209067541302,13.377951502634899,14.242712263520689,15.153471487646728
2002-09-16,12.49,12.49,11.94,12.0,250900.0,12.79185582301356,13.323914188806079,14.198302119688597,15.122093661899001
2002-09-17,12.1,12.1,11.55,11.98,204500.0,12.714536220821792,13.271211671597998,14.154375345041297,15.090829048347768
2002-09-18,11.71,11.78,10.99,11.03,108700.0,12.554104199791146,13.18332101780984,14.092506526327607,15.050422789160228
2002-09-19,10.99,11.0,10.05,10.14,355600.0,12.324189514096751,13.063975095542789,14.014239070360723,15.001562860909878
2002-09-20,10.55,10.75,9.8,9.919,248900.0,12.095123846087537,12.940642738854837,13.933145227383283,14.950990096124707
2002-09-23,10.0,10.25,9.881,9.961,345700.0,11.89187395598396,12.823794003997786,13.85448888624698,14.901338453377198
2002-09-24,9.96,10.15,9.65,10.05,267700.0,11.716457388747394,12.715017768546893,13.77915247265793,14.853066428965485
2002-09-25,10.15,10.5,9.91,10.25,104100.0,11.57679478029526,12.618350405074466,13.709268265278565,14.807264772955879
2002-09-26,10.48,10.97,10.2,10.97,297300.0,11.519004801219523,12.553709212718605,13.655025329332455,14.769083033921493
2002-09-27,10.87,10.98,9.972,10.08,364700.0,11.381956724912904,12.456701008298268,13.584232748553594,14.722425491295411
2002-09-30,9.9,10.1,9.65,9.7,345500.0,11.221770370159295,12.348595086404218,13.507317248582234,14.672451108297448
2002-10-01,9.93,9.94,9.25,9.5,275000.0,11.057792239667934,12.23688547517268,13.427964431778625,14.620983933090509
2002-10-02,9.64,9.64,7.85,8.1,665300.0,10.776097740651942,12.074654672224733,13.32246018560479,14.556098520820953
2002-10-03,7.97,7.98,6.85,7.251,697500.0,10.440374146304139,11.885491743902195,13.202233251236377,14.483410973350098
2002-10-04,7.25,7.44,6.26,6.563,602400.0,10.071100418084697,11.676766577474659,13.07076328586536,14.40460091391378
2002-10-07,6.3,6.42,5.35,5.77,1123200.0,9.661471806838534,11.445128672475652,12.926193715848223,14.318684486909664
2002-10-08,5.75,5.99,5.47,5.67,323700.0,9.281331634758674,11.218653038260921,12.782506711574001,14.232627924850862
2002-10-09,5.74,5.75,4.86,5.22,427300.0,8.894538145734037,10.983411742642847,12.63275410342402,14.142950035051351
2002-10-10,5.29,7.35,4.85,7.09,969800.0,8.722677369949842,10.830728929205872,12.522996596425523,14.072771427737408
2002-10-11,7.12,7.4,6.25,6.59,948700.0,8.519565239478428,10.664425833942897,12.405511515308186,13.998315990645493
2002-10-14,6.5,7.49,6.49,7.48,376600.0,8.420559026194768,10.539546389474548,12.307976633816935,13.93345712506693
2002-10-15,7.6,8.2,7.59,7.7,294700.0,8.351934357033361,10.428191629102999,12.216729571761153,13.87143267606129
2002-10-16,7.41,7.46,6.2,6.43,414300.0,8.16889298969685,10.271399800510725,12.102140867369844,13.797388569831824
2002-10-17,6.61,8.2,6.6,7.7,534400.0,8.124236514487626,10.17056059264756,12.014969761085291,13.736718036798672
2002-10-18,8.2,10.3,8.2,9.56,1778900.0,8.260975894060234,10.146617039994714,11.966356498489542,13.69515865334794
2002-10-21,8.94,9.3,8.52,8.91,691900.0,8.322787713673545,10.09812225411257,11.905834587628364,13.647545134409155
2002-10-22,8.9,9.01,8.65,8.759,304500.0,8.364331740942731,10.045607655912075,11.843521031437703,13.598902894265782
2002-10-23,8.75,8.75,8.2,8.25,252800.0,8.35344300371009,9.97519166940572,11.772362199132006,13.54567997989498
2002-10-24,8.49,8.49,7.75,8.11,173700.0,8.3302579557377,9.902046898056478,11.699840175386818,13.491593611935826
2002-10-25,8.12,9.59,7.95,9.0,460500.0,8.39404291233411,9.8666725098974,11.64637799369599,13.446901138185222
2002-10-28,9.3,9.9,9.1,9.6,403400.0,8.508895968302289,9.856214764411229,11.60585565718716,13.408623514919697
2002-10-29,9.45,9.5,8.86,9.2,143200.0,8.574715399892547,9.830480852081378,11.558214951104246,13.366746664024975
2002-10-30,9.29,9.32,8.9,8.98,101700.0,8.613313933236114,9.797128661803676,11.50716118969624,13.323097443487413
2002-10-31,8.91,9.0,8.73,8.971,118500.0,8.647379272927912,9.764731459380004,11.456940176038888,13.27979299131341
2002-11-01,8.8,9.0,8.5,8.94,151900.0,8.675247913601444,9.73238904920824,11.407099776513364,13.236610971499346
2002-11-04,9.0,9.84,8.95,9.4,256400.0,8.744271921829878,9.719354184533408,11.367355226483397,13.19843573795209
2002-11-05,9.41,9.47,9.11,9.12,74700.0,8.78005554832227,9.695850098865431,11.322853142790656,13.157854287823215
2002-11-06,9.3,9.3,8.58,8.81,502300.0,8.782907400863007,9.661110879302083,11.273093674616582,13.114592056103582
2002-11-07,8.85,8.93,8.3,8.3,184700.0,8.736916219828435,9.607733982074551,11.214220532544966,13.066685667485636
2002-11-08,8.47,8.58,7.75,8.55,351600.0,8.71911467508287,9.566254218071629,11.161463690316353,13.021743521540506
2002-11-11,8.5,8.5,8.2,8.41,26500.0,8.689675182217835,9.520910915402155,11.106979260805138,12.975855526301297
2002-11-12,8.4,8.6,8.01,8.09,156500.0,8.63256326010185,9.464796761856972,11.047237097224839,12.927240048427652
2002-11-13,8.11,9.0,7.78,8.98,230800.0,8.665652473425483,9.44578512413709,11.00630170916098,12.887964028045287
2002-11-14,9.0,9.03,8.66,8.66,66500.0,8.665114142623056,9.414970021229754,10.959840289177592,12.845894734233891
2002-11-15,8.99,9.15,8.25,9.1,146100.0,8.706531843325621,9.402618255691333,10.923011768599817,12.808622149813653
2002-11-18,9.08,10.93,8.75,10.9,718700.0,8.915433572532706,9.461339108409321,10.922556090013682,12.78963088464138
2002-11-19,10.08,10.09,8.73,9.3,2013900.0,8.95205894657721,9.455012084550132,10.890426266449055,12.754908189271813
2002-11-20,9.44,10.19,9.25,10.04,720400.0,9.055672380236524,9.477952787116795,10.873586142360955,12.727894177438264
2002-11-21,10.2,11.0,10.05,11.0,751200.0,9.240846439261617,9.537640913112215,10.876089387066678,12.710701200548332
2002-11-22,10.6,11.2,10.53,11.01,320900.0,9.409337254570033,9.59538048514703,10.878741082372288,12.693778800542876
2002-11-25,11.1,11.15,10.55,11.1,340800.0,9.570352754134792,9.65438517200401,10.883122447077787,12.677920305015087
2002-11-26,10.8,11.0,10.48,10.49,126500.0,9.657938206121955,9.687154380945032,10.875337844165355,12.656149953721407
2002-11-27,10.66,10.72,10.41,10.52,76400.0,9.740039329348434,9.71981499345699,10.868301451211584,12.634894730301294
2002-11-29,10.5,11.13,10.4,10.85,66600.0,9.845749869410488,9.764135974105736,10.867939046237098,12.617134583731133
2002-12-02,10.4,11.15,10.14,10.66,143500.0,9.923297500895202,9.799267896689825,10.863821441361114,12.59766060777361
2002-12-03,10.5,11.05,10.35,10.79,83200.0,10.00584059604804,9.838120136035323,10.862359630641093,12.579673935059446
2002-12-04,10.4,10.5,9.75,9.949,176300.0,10.000427205948228,9.842468365994723,10.844273301321468,12.553498075009104
2002-12-05,12.02,12.1,10.78,11.0,902300.0,10.095624614905539,9.887861763406695,10.847356998325004,12.538040382720457
2002-12-06,10.99,11.17,10.33,10.95,277400.0,10.17699369920025,9.9295142432731,10.849389533011639,12.522238985877468
2002-12-09,11.14,11.2,10.69,11.19,290600.0,10.273470489752606,9.978945057262392,10.856134294734181,12.508982876565256
2002-12-10,11.2,12.22,11.19,12.2,231200.0,10.456949490728547,10.06604525109524,10.882745496818652,12.50590842008202
2002-12-11,11.96,13.0,11.77,12.56,349700.0,10.657240015421067,10.163847398111113,10.91595845727769,12.50644664475782
2002-12-12,12.68,12.8,12.4,12.61,181000.0,10.843217156809537,10.259774951126364,10.949503834361298,12.507477026402023
2002-12-13,12.6,12.8,12.05,12.5,99700.0,11.001005999018153,10.347626913827291,10.98020672873038,12.507402628129368
2002-12-16,12.58,12.99,12.15,12.79,149900.0,11.171386380064042,10.443406250539947,11.01604421925057,12.510214542277334
2002-12-17,12.8,12.98,12.5,12.69,120000.0,11.31601624862937,10.531507966205048,11.049191858473332,12.512003452304425
2002-12-18,12.55,12.58,10.69,11.0,955600.0,11.285919463045621,10.549880202824458,11.048217762265939,12.496958641833736
2002-12-19,10.79,11.19,10.62,10.8,270100.0,11.239641418946038,10.559688822321538,11.043302559052751,12.480073481218476
2002-12-20,10.7,10.79,10.2,10.7,313200.0,11.188246998094034,10.565191221446184,11.036504488576458,12.462361307276005
2002-12-23,10.35,10.65,10.19,10.25,236500.0,11.098890141132697,10.552830781389472,11.020930142268012,12.440347761929976
2002-12-24,10.2,10.25,9.79,9.9,349700.0,10.98471012769149,10.527229574276161,10.998733505787456,12.41507066977147
2002-12-26,9.83,10.0,9.58,9.75,151600.0,10.867118686958968,10.496749983128076,10.97400610963325,12.388552553654343
2002-12-27,9.7,9.92,9.6,9.67,328000.0,10.753107383439065,10.464328415162269,10.948184206472195,12.36150227948863
2002-12-30,9.85,10.0,9.6,9.99,371300.0,10.680430489778203,10.445727300842181,10.929210261789578,12.337905241881778
2002-12-31,9.98,11.2,9.7,11.01,812100.0,10.711818062180278,10.467855641985626,10.930810058585823,12.324692254400366
2003-01-02,11.85,12.6,11.35,11.45,599800.0,10.782121103877394,10.506371107005798,10.941091047524717,12.315988848883945
2003-01-03,11.9,11.9,10.8,10.82,232000.0,10.785728617793833,10.51867027928008,10.938693204999474,12.301103387701021
2003-01-06,11.0,11.2,10.67,11.1,214500.0,10.81565922562299,10.541467523229882,10.94188739895988,12.28915211021146
2003-01-07,10.8,11.14,10.8,10.97,138400.0,10.83035834699223,10.558272718397337,10.94244408412899,12.276026218567566
2003-01-08,10.8,12.0,10.67,11.41,382600.0,10.885562313945352,10.591673788264108,10.951702617116535,12.267409042263411
2003-01-09,11.55,11.84,11.33,11.74,380200.0,10.966937331664843,10.63670618872434,10.967312466282543,12.262161191096611
2003-01-10,11.69,12.7,11.6,12.42,388200.0,11.105324252458669,10.7066392793626,10.996078556059125,12.263731726508585
2003-01-13,12.01,12.37,11.97,12.14,314900.0,11.203864799843558,10.762849503701322,11.01873046584013,12.26250056505079
2003-01-14,12.2,12.35,11.71,12.04,182100.0,11.28349672366798,10.812933836889506,11.038953624932406,12.260286629080136
2003-01-15,11.89,12.35,11.87,12.2,673600.0,11.370782749985315,10.867328588384035,11.061944642260476,12.259686762124117
2003-01-16,12.7,13.39,12.0,12.0,1332400.0,11.430708202367665,10.911747075114073,11.080519995879081,12.257102814242286
2003-01-17,11.8,11.9,11.05,11.44,383200.0,11.431593135475506,10.932462876089993,11.087638411802267,12.248972437981168
2003-01-21,11.57,11.9,11.1,11.4,434400.0,11.428584265430219,10.950797665262934,11.09382378978638,12.24052495103608
2003-01-22,11.38,11.95,11.28,11.6,298100.0,11.444909573484484,10.976256580350663,11.10384708107774,12.234151568438707
2003-01-23,11.91,12.68,11.7,12.19,515700.0,11.515870566485962,11.023854361513383,11.12535505967026,12.233712249349765
2003-01-24,12.25,12.38,11.85,12.33,453800.0,11.593406703011109,11.075075759101095,11.149209414924314,12.234670336420912
2003-01-27,12.1,12.28,11.72,12.28,245700.0,11.658796540819575,11.12232769011674,11.17160130769809,12.235121377849559
2003-01-28,12.03,12.85,11.91,12.55,353300.0,11.74367306074152,11.178314839523926,11.19889633130803,12.238254498467972
2003-01-29,12.03,12.85,11.91,12.55,211200.0,11.82046610257566,11.232106414444557,11.22565085940094,12.24135644375685
2003-01-30,12.5,12.76,12.35,12.63,264300.0,11.897564568997025,11.286925770740849,11.25345975327419,12.24522354381897
2003-01-31,12.68,13.25,12.46,13.2,287100.0,12.021606038616355,11.361948289535325,11.292005104694502,12.254723807064552
2003-02-03,13.14,13.18,12.5,12.8,202600.0,12.095738796843367,11.41834247425943,11.321866389750056,12.260149440825105
2003-02-04,12.6,12.75,12.05,12.3,145700.0,12.115192244763046,11.452917279190434,11.341235372131242,12.26054596380197
2003-02-05,12.26,12.4,11.82,11.94,248900.0,12.098507269071327,11.472018562359438,11.353092097435573,12.25735645172434
2003-02-06,11.96,12.0,11.54,11.65,266800.0,12.055792291064533,11.478998226580636,11.358971461842788,12.251313103945987
2003-02-07,11.8,12.25,11.69,12.18,358300.0,12.067621596677435,11.506488492204925,11.375229452697386,12.250603520822148
2003-02-10,12.23,12.77,12.15,12.47,521800.0,12.105943349374822,11.544273257216496,11.396908077396448,12.252786570366206
2003-02-11,12.9,13.1,12.61,12.98,342200.0,12.189186839910553,11.600576266737418,11.428256432299488,12.260022524889926
2003-02-12,13.37,13.4,13.0,13.28,401100.0,12.29307380753812,11.66643602098301,11.464924621758904,12.270171554493013
