date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA100,EMA200
2004-09-22,117.45,119.67,116.81,118.38,7581200.0,109.76165882520768,105.47660960588647,103.26878298158306,101.91302014431047
2004-09-23,118.84,122.63,117.02,120.82,8535600.0,110.8148341751879,106.07831118996936,103.6163318334329,102.1011492971034
2004-09-24,120.97,124.1,119.76,119.83,9123400.0,111.67342139659858,106.61759310408821,103.93739456940452,102.2775557717591
2004-09-27,119.56,120.88,117.8,118.26,7066100.0,112.30071459692253,107.07415808039849,104.22101051852522,102.43658506756249
2004-09-28,121.15,127.4,120.21,126.86,16929000.0,113.68731320673943,107.85007344979462,104.66930733994056,102.6796041216166
2004-09-29,126.53,135.02,126.23,131.08,30516400.0,115.34375956800234,108.76105096156738,105.19229135301104,102.96219512538161
2004-09-30,129.899,132.3,129.0,129.6,13758000.0,116.70149675200211,109.57826464934905,105.67561231631775,103.22724791020369
2004-10-01,130.8,134.24,128.9,132.58,15124800.0,118.21373515657334,110.48029348662949,106.20837246846988,103.5193150951768
2004-10-04,135.275,136.87,134.03,135.06,13022700.0,119.81814133213777,111.44420354597736,106.77969182552988,103.83315275592132
2004-10-05,134.66,138.53,132.24,138.37,14973200.0,121.58498501479131,112.50011713240961,107.40524248245008,104.17680297725545
2004-10-06,137.67,138.45,136.0,137.08,13381400.0,123.06070072766833,113.46403410760924,107.99286144319365,104.50419797250665
2004-10-07,136.56,139.88,136.55,138.85,14115000.0,124.56444351550944,114.45956218182063,108.60389388986307,104.84594724641205
2004-10-08,138.73,139.68,137.02,137.73,11069500.0,125.81830603784186,115.37212837076885,109.18064846630142,105.17315175142288
2004-10-11,137.01,138.86,133.85,135.26,10472100.0,126.71751498661884,116.1520449052485,109.69707126894892,105.47252337578684
2004-10-12,134.49,137.61,133.4,137.4,11665500.0,127.73489451170276,116.98529804621916,110.24564411510835,105.79020971035612
2004-10-13,143.24,143.55,140.08,140.9,19766200.0,128.9887140820168,117.92312949538704,110.85266106332402,106.13956085751677
2004-10-14,141.02,142.38,138.56,142.0,10442100.0,130.22788416944377,118.86732049556794,111.46944005216909,106.49638114749173
2004-10-15,144.95,145.5,141.95,144.11,13194700.0,131.54999043902055,119.85722949574175,112.11578777390831,106.87064601169581
2004-10-18,143.12,149.2,141.21,149.16,14036300.0,133.22713420673287,121.0063577508107,112.84933653086061,107.29143560361925
2004-10-19,150.5,152.4,147.35,147.94,18109800.0,134.62835952037736,122.06257901548479,113.54420115401187,107.69589893094643
2004-10-20,147.94,148.99,139.6,140.49,22722600.0,135.18661099462713,122.78522297566187,114.07778132917994,108.0222083943201
2004-10-21,144.13,150.13,141.62,149.38,29149800.0,136.53836232847218,123.82815540798886,114.77683516424568,108.43372870880448
2004-10-22,170.435,180.17,164.08,172.43,73710000.0,139.95661353528436,125.73411009787165,115.91848199267646,109.07050752762235
2004-10-25,176.28,194.43,172.55,187.4,65462800.0,144.4750312938287,128.15238029011198,117.33395759678187,109.84990546267089
2004-10-26,186.449,192.64,180.0,181.8,44569500.0,148.02979021822597,130.25620851402917,118.6105128918951,110.5658268013508
2004-10-27,182.509,189.52,181.77,185.97,26686200.0,151.6431435307759,132.44106308210647,119.94436412175855,111.31611708193438
2004-10-28,186.63,194.39,185.6,193.3,29663900.0,155.61046319451154,134.82768805927878,121.39695097083263,112.13187711096985
2004-10-29,198.87,199.95,190.6,190.64,42282600.0,158.946609556939,137.01640617460117,122.76810045655873,112.9130524630995
2004-11-01,193.5,197.67,191.27,196.03,24425300.0,162.4783610277067,139.33066475598937,124.21883114058726,113.74008676694926
2004-11-02,198.73,199.25,193.34,194.87,22669900.0,165.56327902506797,141.50867790281333,125.6178641873083,114.54734958518857
2004-11-03,198.19,201.6,190.75,191.67,27749600.0,168.04963340363292,143.47578857329125,126.92582727270813,115.31473914155487
2004-11-04,188.25,190.4,183.35,184.7,28790300.0,169.63538260328693,145.09242431551513,128.06987029701094,116.00513974711154
2004-11-05,182.0,182.3,168.55,169.35,39626500.0,169.6082033077358,146.04370179333807,128.8872986079612,116.53593437649351
2004-11-08,170.86,175.44,169.4,172.55,22361200.0,169.8883744212848,147.08316446810915,129.7519065563184,117.09328826329458
2004-11-09,174.1,175.2,165.27,168.7,22106200.0,169.77519590497195,147.93088350857548,130.5231559314408,117.60678788256529
2004-11-10,170.67,172.52,166.33,167.86,21266700.0,169.59279629497465,148.71241748863136,131.26249937834297,118.10681984393281
2004-11-11,169.32,183.75,167.57,183.02,29941000.0,170.87157760021515,150.05781288123407,132.28740038075202,118.75272213404294
2004-11-12,185.23,189.8,177.4,182.0,33458700.0,171.9314273525756,151.31044767020526,133.27180829400444,119.38204828196292
2004-11-15,180.45,188.32,178.75,184.87,23779100.0,173.16367236661603,152.6265085458835,134.29355466442018,120.03366969209264
2004-11-16,174.39,179.47,170.83,172.545,41792900.0,173.10475118884307,153.40762585780965,135.05100902750095,120.5561704911763
2004-11-17,169.02,177.5,169.0,172.5,36229500.0,173.04715583752466,154.15634641240533,135.7925732051742,121.07302451613972
2004-11-18,170.4,174.42,165.73,167.54,33225900.0,172.52266480537943,154.68119557270316,136.4212351219034,121.53538248115326
2004-11-19,169.06,169.98,166.52,169.4,17521000.0,172.22526815724805,155.2584035894599,137.07427997097463,122.01164733208708
2004-11-22,168.6,169.5,161.31,165.1,24711600.0,171.5466711898911,155.64434854673598,137.62924472402463,122.4403871596285
2004-11-23,167.915,170.83,166.5,167.52,24801700.0,171.16317869561576,156.1100603684326,138.22114086810336,122.88894052122424
2004-11-24,174.84,177.21,172.51,174.76,30531400.0,171.5057331055571,156.8414305500627,138.94468263309142,123.40507046628669
2004-11-26,175.8,180.03,175.32,179.39,12947200.0,172.25661566693262,157.72568817555046,139.7455800066936,123.96213444174653
2004-11-29,180.255,182.95,177.51,181.05,21311800.0,173.09408084151045,158.64036707062692,140.56348931349171,124.53017290501273
2004-11-30,180.7,183.0,180.25,181.98,15384600.0,173.9403588566047,159.55564679334742,141.38361823797703,125.10181297560962
2004-12-01,181.77,182.5,179.55,179.96,15712400.0,174.51365801311854,160.3558175073338,142.14750698573985,125.6476655828175
2004-12-02,179.9,181.51,178.55,179.4,12509200.0,174.97902391663106,161.1026481933207,142.88518011473508,126.18251468149593
2004-12-03,180.0,181.06,177.6,180.4,11726600.0,175.4953073531424,161.85940708770028,143.62804783523535,126.7219921473517
2004-12-06,179.13,180.7,176.02,176.29,12495400.0,175.57099236712884,162.42531269210417,144.2748191652307,127.21520615583577
2004-12-07,176.0,176.2,170.55,171.43,13728000.0,175.176612141688,162.77843768457066,144.81254551839442,127.65515435329014
2004-12-08,170.57,173.68,168.73,169.98,15068500.0,174.68169669962248,163.06085189301888,145.31091095367373,128.07629709604348
2004-12-09,170.25,173.5,168.47,173.43,15292600.0,174.56248749013463,163.46748515211618,145.86772459815543,128.5275777219535
2004-12-10,173.43,174.88,171.29,171.65,8625700.0,174.28510772916943,163.7883680873273,146.37826470512266,128.9566565505908
2004-12-13,172.03,173.18,169.45,170.45,9627500.0,173.91985937401043,164.04960855449096,146.85493273076378,129.36952563963965
2004-12-14,171.0,178.82,169.6,178.69,22154600.0,174.37415848124755,164.62374155235406,147.48533010243182,129.86027662829997
2004-12-15,177.99,180.69,176.66,179.78,22919000.0,174.88900053065257,165.21810462873236,148.12482851624506,130.35699029369005
2004-12-16,177.22,180.49,175.95,176.47,17128400.0,175.03957190868567,165.6593554276056,148.68611904067586,130.81582621116578
2004-12-17,176.76,180.5,176.55,180.08,14757600.0,175.51961267928704,166.22487090103283,149.3077800497714,131.30601699513429
2004-12-20,182.0,188.46,181.87,185.02,19649300.0,176.4244114717359,166.96193478726684,150.01495272205315,131.84048448772
2004-12-21,186.28,187.88,183.4,183.75,11021500.0,177.1220865696658,167.62029028580542,150.68297346023033,132.356997079882
2004-12-22,183.9,186.85,183.01,186.3,7806100.0,177.99617356303096,168.3528279216562,151.38826111448319,132.89374337759463
2004-12-23,187.45,188.6,186.0,187.9,7221900.0,178.93939512845657,169.1193836894344,152.11126584488946,133.44106931413597
2004-12-27,189.43,193.3,189.1,191.91,12195900.0,180.17469083050833,170.01313334867226,152.8993595905352,134.02284971897043
2004-12-28,192.11,193.55,191.01,192.76,8283300.0,181.37329170379326,170.90516733499885,153.68867920260382,134.60729897549808
2004-12-29,191.97,193.52,191.78,192.9,5350800.0,182.47107344628913,171.7677097924499,154.46514100057206,135.1873258513638
2004-12-30,192.97,198.23,191.85,197.6,11796700.0,183.9119235942616,172.78074078098126,155.31929662432313,135.80834748468357
2004-12-31,199.23,199.88,192.56,192.79,15321600.0,184.7574546805224,173.56541761309964,156.06129075057416,136.3753291017514
2005-01-03,197.4,203.64,195.46,202.71,31656700.0,186.467220901425,174.70834241258592,156.98502756739447,137.03537557835088
2005-01-04,201.33,202.93,193.48,194.5,27484200.0,187.23224748224166,175.48448584738648,157.7278983086342,137.607162886029
2005-01-05,193.45,196.9,192.23,193.51,16456700.0,187.8301286744091,176.19136875533212,158.43645477777014,138.1634100214914
2005-01-06,195.25,195.9,187.72,188.55,20753400.0,187.8986878482749,176.67602096100538,159.0327626039529,138.66476912575516
2005-01-07,190.64,194.25,188.78,193.85,19306400.0,188.46547948177255,177.3495103350836,159.72221284941918,139.21387590062326
2005-01-10,194.5,198.1,191.83,195.06,15064100.0,189.09352905493708,178.04403934155093,160.4219710108168,139.76955872748272
2005-01-11,195.62,197.71,193.18,193.54,13903400.0,189.5170024782764,178.65172407325483,161.07777356505804,140.3045879938759
2005-01-12,194.33,195.93,190.5,195.38,16339200.0,190.07538319463103,179.3077348939115,161.75702557367075,140.85260204368808
2005-01-13,195.38,197.39,194.05,195.33,13685100.0,190.57582289038046,179.93605901571888,162.42183694844954,141.39466570494494
2005-01-14,196.0,200.01,194.13,199.97,19261300.0,191.47050642462995,180.7217037602005,163.16536492966836,141.97750485215943
2005-01-18,200.89,205.02,198.66,203.9,26318800.0,192.65426771752232,181.63065655391816,163.97199136670463,142.5936490824862
2005-01-19,204.64,205.3,196.71,197.3,22492800.0,193.09671841109162,182.24514061062726,164.63195193370058,143.1379908826605
2005-01-20,192.58,196.25,192.0,193.92,17985100.0,193.17512618146384,182.7029782337399,165.21191328154808,143.6432845057186
2005-01-21,194.44,195.36,188.12,188.28,18498200.0,192.7089236879911,182.92168496967167,165.66870707795306,144.0874309285473
2005-01-24,188.69,189.33,180.32,180.72,28017300.0,191.56712143199195,182.83534438262575,165.96675248235005,144.45193410338763
2005-01-25,182.2,182.24,176.29,177.12,21297000.0,190.19120510513557,182.6112132303659,166.18760886883817,144.7769894854435
2005-01-26,179.27,189.41,179.15,189.24,24591100.0,190.1006141427417,182.87116565270452,166.64409186153443,145.2194075005137
2005-01-27,188.76,188.86,185.2,188.08,13241500.0,189.9081747005758,183.07543366632396,167.06856529001888,145.64588105772253
2005-01-28,190.13,194.7,186.34,190.34,24391900.0,189.9493009195686,183.3603186205858,167.52938577932542,146.0905986591382
2005-01-31,193.69,196.36,191.72,195.62,19174200.0,190.48936749865732,183.84109043938633,168.08563556587345,146.5834285232264
2005-02-01,194.38,203.75,190.63,191.9,37640300.0,190.62371345116614,184.15712610843002,168.55720713882644,147.03433968219926
2005-02-02,215.55,216.8,203.66,205.96,65533000.0,192.0843121701027,185.01214077084452,169.29785650241405,147.62066466048586
2005-02-03,205.99,213.37,205.81,210.86,25950200.0,193.87247291580718,186.0257823092428,170.1208692449405,148.24991177829196
2005-02-04,206.47,207.75,202.6,204.36,29608900.0,194.87128501906363,186.7447712382921,170.7988718341496,148.80822111383134
2005-02-07,205.26,206.4,195.51,196.03,25894800.0,194.98163882677187,187.10889785639827,171.29849813446347,149.27808956045988
2005-02-08,196.96,200.02,194.53,198.64,22937000.0,195.33005417660314,187.56109794046108,171.83991401298894,149.7692528484155
2005-02-09,200.76,201.6,189.46,191.58,34308600.0,194.9729061597838,187.71870194279595,172.23080680481092,150.18528018325713
2005-02-10,191.97,192.21,185.25,187.98,37927400.0,194.30691509694725,187.7289489254314,172.54267201659684,150.56134704710533
2005-02-11,186.66,192.32,186.07,187.4,26205700.0,193.64911365914276,187.71604896757137,172.83687653111969,150.92790080783067
2005-02-14,186.08,193.08,181.0,192.99,77047200.0,193.58634092970058,187.92287057668622,173.2359482829787,151.3464291580015
2005-02-15,193.605,199.84,193.08,195.23,51514000.0,193.7428798887767,188.20942467171815,173.6714740595534,151.78308160419056
2005-02-16,194.7,199.33,194.3,198.41,33031500.0,194.18736751841703,188.60944723361158,174.16134586035432,152.2470310409648
2005-02-17,197.83,199.75,196.81,197.9,20807900.0,194.54095156428207,188.97378263621505,174.6314182195552,152.70128943856716
2005-02-18,198.51,198.84,196.66,197.95,16954800.0,194.86562284387423,189.32579116028504,175.09317231421747,153.15152536455156
2005-02-22,196.5,198.9,190.39,191.37,26940400.0,194.53270638255287,189.40595621282287,175.4154857337379,153.5318086942575
2005-02-23,193.3,194.48,188.66,193.95,31140800.0,194.47721053659544,189.58415400839843,175.78250581821834,153.93397975202612
2005-02-24,183.37,189.85,182.23,188.89,51576900.0,193.94509524739587,189.55693228257888,176.04206015845162,154.28180084902087
2005-02-25,189.15,189.92,185.51,185.87,19927000.0,193.1760385571677,189.4123467028699,176.23667282858128,154.5961112883341
2005-02-28,186.0,189.87,185.85,187.99,15621100.0,192.6821301231517,189.3565684007966,176.46941198049055,154.92838878795268
2005-03-01,189.29,189.75,185.39,186.06,18603700.0,192.0514510638039,189.2272912086085,176.65932461454022,155.23815606369445
2005-03-02,185.95,187.67,184.36,185.18,14556400.0,191.39702715296545,189.06857390631012,176.82805085979686,155.53608485908057
2005-03-03,186.13,187.75,184.31,187.005,15201900.0,190.97873885268302,188.98764943939602,177.02957460514742,155.84920839282108
2005-03-04,186.7,187.25,185.07,185.9,13534600.0,190.4950494381418,188.866565147655,177.2052265931643,156.14822124463382
2005-03-07,187.78,189.6,187.03,188.81,17317400.0,190.33456853927115,188.8643469065705,177.43502408636897,156.4732140680703
2005-03-08,189.1,189.85,184.97,185.2,16076100.0,189.8455620117215,188.72064702788145,177.5887859856488,156.75905273405965
2005-03-09,184.21,184.65,180.16,181.35,22698000.0,189.03646086774805,188.43160204639594,177.6632654710815,157.00373877650682
2005-03-10,181.01,181.2,177.4,179.98,21899000.0,188.17394078510537,188.10016667202748,177.7091414023472,157.23235829116845
2005-03-11,180.44,180.95,177.15,177.8,16040500.0,187.18594642461915,187.6962385672421,177.71094058249875,157.4370114425001
2005-03-14,178.33,178.4,172.57,174.99,22270900.0,186.02442771751254,187.19795470186006,177.65706057096412,157.61166804506232
2005-03-15,175.25,180.0,174.21,178.61,20823300.0,185.31829174441611,186.8611721645322,177.6759306586678,157.82060667147962
2005-03-16,176.7,178.61,175.01,175.6,14198300.0,184.39274014970982,186.41955756984467,177.6348231208724,157.99751605783308
2005-03-17,177.13,179.64,175.8,179.29,16504600.0,183.9067648973565,186.13996707690958,177.66759890065708,158.20938156969544
2005-03-18,178.81,180.4,178.31,180.04,14165800.0,183.53850157379875,185.90075268173666,177.71457714024802,158.42660165357907
2005-03-21,179.27,182.17,177.25,180.88,14952400.0,183.28531094772268,185.70386041970778,177.7772587810352,158.65001855254843
2005-03-22,181.18,181.94,177.85,178.6,11252100.0,182.8390908574634,185.4252776581506,177.79355068636121,158.84852583063255
2005-03-23,177.97,180.24,177.97,178.98,9680300.0,182.47155839484782,185.17252167155647,177.81704473217584,159.04883900644714
2005-03-24,180.228,180.86,179.2,179.25,7402900.0,182.1647433096242,184.94026591973073,177.84542008401394,159.2498455834974
2005-03-28,181.68,184.8,180.95,181.42,17458500.0,182.09381537537428,184.80221627581975,177.91620384472654,159.47044413490542
2005-03-29,181.05,183.28,178.07,179.57,12933000.0,181.853452006291,184.5970313238268,177.94895228344484,159.67043971565263
2005-03-30,180.64,181.45,179.6,180.45,12459700.0,181.71978991045376,184.43440264446104,177.99847798080236,159.87720150952674
2005-03-31,177.95,181.39,177.64,180.51,13523600.0,181.60457182374387,184.28050450154103,178.0482110900934,160.0825029870439
2005-04-01,181.76,182.95,179.99,180.04,12351600.0,181.45556498338732,184.11421020736296,178.087652454646,160.28108504687432
2005-04-04,179.95,185.32,179.84,185.29,16136600.0,181.82074927068376,184.16031961099577,178.23027319811834,160.52992997178106
2005-04-05,187.73,190.26,187.57,188.57,17455900.0,182.46353505442818,184.33324825370184,178.43502026350214,160.80893564370365
2005-04-06,189.24,189.65,187.58,189.22,10494600.0,183.10700790638742,184.52488557708608,178.64858421868033,161.09163280147774
2005-04-07,188.78,194.62,188.64,193.76,19365000.0,184.12157858196957,184.88704692700426,178.94782017474608,161.41669118156256
2005-04-08,193.69,195.1,191.45,192.05,10222900.0,184.87666633606773,185.1679470475139,179.20726928019664,161.7215002245321
2005-04-11,193.09,194.8,192.32,193.23,10810100.0,185.67222192310888,185.48410598682707,179.48494711623235,162.0350176352333
2005-04-12,193.0,194.42,189.41,193.955,14624500.0,186.46105793043185,185.81629790891228,179.771482816901,162.35262940005686
2005-04-13,193.47,194.32,189.73,192.93,13098400.0,187.0771476513431,186.0952666183667,180.03204751359604,162.6568818438374
2005-04-14,193.27,194.36,190.1,191.45,12293000.0,187.4936097797866,186.30525616274448,180.25814558263372,162.9433805319584
2005-04-15,190.1,190.34,184.66,185.0,23131600.0,187.25612313409263,186.25406964655843,180.3520436899083,163.1628493823867
2005-04-18,184.58,187.88,183.49,186.97,13087400.0,187.2288733117981,186.28214534669343,180.4830923297121,163.39973645320873
2005-04-19,189.33,192.0,188.03,191.4,16843100.0,187.62612347257925,186.48284552917605,180.69926871922274,163.678346040739
2005-04-20,198.58,200.5,195.91,198.1,30872000.0,188.62363552280982,186.9384202143064,181.04383765547576,164.02085006023415
2005-04-21,200.42,205.0,199.32,204.75,35468200.0,190.1594797587327,187.63691353923556,181.51326661279307,164.42611523376416
2005-04-22,222.905,224.0,214.26,215.81,66343700.0,192.6023864483772,188.74174045926554,182.19240984818333,164.93739766924912
2005-04-25,217.82,224.74,217.52,223.53,39640300.0,195.54787345329365,190.1059859314512,183.01097598980346,165.5204086377143
2005-04-26,220.22,222.0,218.29,218.75,34509400.0,197.75759979107522,191.22928060080602,183.71867943554992,166.05005631296095
2005-04-27,217.99,220.85,216.74,219.78,20509000.0,199.85497123954426,192.3489166556764,184.43276499128157,166.5846826183046
2005-04-28,219.5,222.08,217.71,219.45,17348200.0,201.72116445482575,193.41170423780673,185.1261755855136,167.11070567682896
2005-04-29,221.91,222.25,217.82,220.0,18322000.0,203.46200593531856,194.4543825029908,185.81674636599848,167.6369673118854
2005-05-02,222.05,223.7,220.21,222.29,19515200.0,205.255148227193,195.54597534601078,186.53898901221632,168.18077858241392
2005-05-03,221.54,228.15,221.32,226.19,35524800.0,207.248943634127,196.74770180302997,187.32415754662787,168.75798476567348
2005-05-04,227.18,229.88,226.999,228.5,24142800.0,209.27285376421014,197.99288996761703,188.13952076352635,169.35243267845286
2005-05-05,228.62,228.62,225.88,226.98,15004100.0,210.95924864380916,199.12963938065167,188.9086391642486,169.92584130851802
2005-05-06,228.4,229.25,226.47,228.02,13514200.0,212.58408210630353,200.26259469905747,189.68312155703575,170.50389263878154
2005-05-09,228.0,228.5,225.43,226.02,11062500.0,213.86369333427461,201.27268902458465,190.40266370442117,171.0562917170026
2005-05-10,225.47,227.8,224.72,227.8,12678900.0,215.19096063577229,202.3129757295029,191.14320501720493,171.62090572976877
2005-05-11,228.9,231.98,227.93,231.29,22934600.0,216.72420247998446,203.44932962246358,191.9381910564682,172.21462806081587
2005-05-12,230.81,232.23,228.2,228.72,17878500.0,217.86665938665263,204.4403363039356,192.66654370881537,172.77687056767346
2005-05-13,229.18,231.09,227.32,229.24,14816100.0,218.9498346831619,205.41287213515383,193.39077056606655,173.3386927510797
2005-05-16,229.68,231.62,228.57,231.05,11351400.0,220.10223138000362,206.41824969848113,194.13649788159,173.91293461425303
2005-05-17,230.56,233.45,230.2,233.13,15602100.0,221.3429712485747,207.46576931814855,194.9086464383902,174.5021591454545
2005-05-18,233.61,239.97,233.52,239.16,24599300.0,223.03983112966282,208.70868032527997,195.78491086535277,175.14552074599726
2005-05-19,240.48,241.17,238.27,239.18,19413500.0,224.57699006969492,209.9036340380141,196.64421956108836,175.78267974354952
2005-05-20,241.21,241.67,239.65,241.61,16310600.0,226.19918149162874,211.14702093848413,197.53463105492818,176.4376779550565
2005-05-23,243.16,258.1,242.71,255.45,42733800.0,228.98497373052123,212.88439266638673,198.6814700439395,177.22387021421017
2005-05-24,256.96,265.44,253.5,256.0,58028100.0,231.55783337523349,214.57520079711665,199.816490439109,178.00771230163096
2005-05-25,252.73,260.98,250.63,260.81,36079600.0,234.34375400616364,216.38833017762187,201.0242827076415,178.83161566181374
2005-05-26,260.96,263.76,258.3,259.2,27066100.0,236.71101552938615,218.06721919026415,202.1762771094704,179.63130107811412
2005-05-27,260.48,266.05,259.25,266.0,24343800.0,239.50044262182558,219.94693608476362,203.44011320631256,180.49069111713789
2005-05-31,269.56,278.4,269.37,277.27,44429100.0,243.09754332450888,222.1948993755572,204.90209116262318,181.45366931497733
2005-06-01,283.2,292.89,282.02,288.0,70313000.0,247.37396776979372,224.7754915569079,206.54759430791776,182.51383180935568
2005-06-02,288.73,289.78,284.6,287.9,35912200.0,251.23358988695622,227.25096247624484,208.15853303449364,183.56245039831734
2005-06-03,286.79,289.3,277.41,280.26,37527000.0,253.99800989772228,229.32974826149015,209.5862848555928,184.5246150709709
2005-06-06,282.39,293.75,281.83,290.94,45006700.0,257.51629466936777,231.74583656496114,211.19724951191768,185.58347462250353
2005-06-07,297.1,299.59,290.3,293.12,48597300.0,260.9071237484756,234.15266650359013,212.81948219485,186.65348980038908
2005-06-08,292.85,293.19,278.0,279.56,51350300.0,262.6835881533827,235.9333462485474,214.14107660683317,187.57793268794742
2005-06-09,284.72,288.5,280.56,286.31,32849300.0,264.9337226149653,237.90890129762397,215.57016419877706,188.5603413179181
2005-06-10,286.99,287.28,280.02,282.5,25367800.0,266.60670141354,239.65757183497203,216.8955074819696,189.4950642898791
2005-06-13,279.82,284.19,276.52,282.75,25580700.0,268.1441584217743,241.34747097869862,218.19955683876228,190.42297409794003
2005-06-14,278.59,281.24,277.75,278.35,20163600.0,269.11614333398626,242.79855054816142,219.39065472314323,191.29786987806003
2005-06-15,275.0,277.3,267.43,274.8,41724400.0,269.65746301646374,244.0535093501943,220.4878694811008,192.1287368444475
2005-06-16,274.26,278.3,273.07,277.44,24899800.0,270.3986570148958,245.36278349332395,221.61563444187107,192.9776051345525
2005-06-17,279.0,280.3,275.9,280.3,20847900.0,271.3416420610962,246.7328704151544,222.7777010865865,193.84648468545248
2005-06-20,276.08,287.672,271.73,286.7,42007300.0,272.80434281718226,248.3002088302464,224.0434891838818,194.7704002607216
2005-06-21,288.18,290.3,284.97,287.84,30234300.0,274.23631016792683,249.85078887611908,225.30678642776533,195.69646592976918
2005-06-22,289.67,292.32,288.67,289.3,20927000.0,275.67094729479095,251.3978167633301,226.57397877573038,196.62784437822918
2005-06-23,288.0,294.81,286.5,289.71,28084600.0,277.0079999333823,252.90025532163088,227.82419701779511,197.55403498143087
2005-06-24,290.9,298.0,289.58,297.25,35506800.0,278.9358094635364,254.6394609952924,229.19896539368037,198.54603463335692
2005-06-27,298.9,304.47,293.86,304.1,35570100.0,281.3323990384377,256.5790899758692,230.6821541977659,199.59632284596034
2005-06-28,306.28,309.25,302.0,302.0,38034900.0,283.30074198715795,258.36030213367826,232.09438876810717,200.6152649071946
2005-06-29,302.5,304.38,292.15,292.72,36560800.0,284.1978141788572,259.7077412656909,233.29489592121396,201.53172993299364
2005-06-30,294.34,298.93,291.04,294.15,30158600.0,285.1456413999184,261.0584180788011,234.4999474871305,202.45330475953102
2005-07-01,295.04,296.24,289.22,291.25,18436700.0,285.7270088856405,262.24240168355396,235.6237109032269,203.33685396590386
2005-07-05,292.0,295.98,290.23,295.71,14973000.0,286.67776994415095,263.55485651949306,236.81353841009368,204.25598974733768
2005-07-06,297.3,297.6,291.38,291.525,15984500.0,287.1394109018509,264.65172489127764,237.89693368910173,205.1243381080607
2005-07-07,289.39,295.8,288.51,295.54,21322800.0,287.93946700643653,265.86302979750207,239.03838054674327,206.0239964353437
2005-07-08,296.25,297.5,294.05,296.23,14900200.0,288.7290415772521,267.0538913740706,240.17088786264932,206.9215686101164
2005-07-11,296.4,296.6,291.02,293.35,16763800.0,289.169132855609,268.0851113201855,241.2239395881414,207.78155300205555
2005-07-12,293.39,294.4,290.93,291.784,11718000.0,289.41816782174146,269.0144795037076,242.2251289032277,208.6173982458162
2005-07-13,292.51,299.24,292.1,298.86,22852900.0,290.3173899339566,270.1848920721897,243.3466114992034,209.51533458167873
2005-07-14,305.34,306.75,300.07,300.89,21314000.0,291.32430517834166,271.3890139517117,244.48608453882312,210.42453523260733
